id,is_changed,max_worse,util,num_worse,num_better,num_unchanged,rank_better,rank_worse,rank_unchanged,rank_better_match_better,rank_better_match_unchanged,rank_better_match_worse,rank_unchanged_match_better,rank_unchanged_match_unchanged,rank_unchanged_match_worse,rank_worse_match_better,rank_worse_match_unchanged,rank_worse_match_worse
7607,False,0,0,0,0,15,7,6,2,0,7,0,0,2,0,0,6,0
7608,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7609,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7610,True,-5,0,3,5,7,8,6,1,2,4,2,0,1,0,3,2,1
7611,False,0,0,0,0,15,6,7,2,0,6,0,0,2,0,0,7,0
7612,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7613,True,0,6,0,4,11,6,7,2,2,4,0,0,2,0,2,5,0
7614,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7615,False,0,0,0,0,15,5,10,0,0,5,0,0,0,0,0,10,0
7616,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7617,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7618,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7619,False,0,0,0,0,15,4,8,3,0,4,0,0,3,0,0,8,0
7620,False,0,0,0,0,15,6,9,0,0,6,0,0,0,0,0,9,0
7621,True,-5,-11,6,1,8,7,6,2,1,4,2,0,1,1,0,3,3
7622,True,-1,-2,3,1,11,4,6,5,0,4,0,0,3,2,1,4,1
7623,False,0,0,0,0,15,5,8,2,0,5,0,0,2,0,0,8,0
7624,False,0,0,0,0,15,5,9,1,0,5,0,0,1,0,0,9,0
7625,True,-3,-4,2,0,13,8,6,1,0,7,1,0,1,0,0,5,1
7626,True,-2,14,2,6,7,6,9,0,3,3,0,0,0,0,3,4,2
7627,True,-4,6,3,3,9,7,8,0,1,5,1,0,0,0,2,4,2
7628,True,-3,-9,6,1,8,8,7,0,1,4,3,0,0,0,0,4,3
7629,True,-7,-3,2,3,10,6,8,1,3,3,0,0,1,0,0,6,2
7630,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7631,False,0,0,0,0,15,5,7,3,0,5,0,0,3,0,0,7,0
7632,True,-6,-11,4,1,10,8,6,1,1,5,2,0,1,0,0,4,2
7633,False,0,0,0,0,15,5,9,1,0,5,0,0,1,0,0,9,0
7634,True,-5,-11,4,0,11,8,6,1,0,6,2,0,1,0,0,4,2
7635,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7636,True,-4,-5,2,0,13,5,9,1,0,4,1,0,1,0,0,8,1
7637,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7638,True,-7,-6,3,2,10,6,7,2,1,4,1,0,2,0,1,4,2
7639,False,0,0,0,0,15,7,7,1,0,7,0,0,1,0,0,7,0
7640,True,-1,25,1,6,8,10,5,0,5,5,0,0,0,0,1,3,1
7641,False,0,0,0,0,15,6,8,1,0,6,0,0,1,0,0,8,0
7642,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7643,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7644,True,-2,9,1,4,10,6,7,2,2,4,0,0,2,0,2,4,1
7645,True,-8,-2,2,1,12,9,6,0,1,7,1,0,0,0,0,5,1
7646,True,-4,-5,2,1,12,6,8,1,1,4,1,0,1,0,0,7,1
7647,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7648,True,-4,-9,4,1,10,7,7,1,1,4,2,0,1,0,0,5,2
7649,True,-2,9,2,4,9,6,9,0,2,3,1,0,0,0,2,6,1
7650,False,0,0,0,0,15,6,5,4,0,6,0,0,4,0,0,5,0
7651,True,-3,11,2,3,10,6,9,0,3,2,1,0,0,0,0,8,1
7652,False,0,0,0,0,15,8,7,0,0,8,0,0,0,0,0,7,0
7653,True,-12,-26,8,1,6,7,8,0,1,3,3,0,0,0,0,3,5
7654,True,-3,11,1,6,8,7,7,1,2,4,1,0,1,0,4,3,0
7655,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7656,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7657,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7658,True,-5,-10,5,1,9,8,7,0,1,6,1,0,0,0,0,3,4
7659,True,-4,5,2,2,11,8,7,0,1,7,0,0,0,0,1,4,2
7660,True,-5,-4,2,2,11,7,8,0,1,5,1,0,0,0,1,6,1
7661,True,-4,-3,2,1,12,6,7,2,1,3,2,0,2,0,0,7,0
7662,False,0,0,0,0,15,7,8,0,0,7,0,0,0,0,0,8,0
7663,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7664,True,-1,23,1,4,10,6,9,0,2,4,0,0,0,0,2,6,1
7665,False,0,0,0,0,15,6,7,2,0,6,0,0,2,0,0,7,0
7666,True,-6,-8,4,1,10,6,7,2,1,4,1,0,1,1,0,5,2
7667,False,0,0,0,0,15,8,6,1,0,8,0,0,1,0,0,6,0
7668,True,-1,4,1,2,12,6,9,0,2,4,0,0,0,0,0,8,1
7669,True,-4,-1,1,1,13,8,7,0,1,7,0,0,0,0,0,6,1
7670,True,-7,-31,8,1,6,7,6,2,1,3,3,0,1,1,0,2,4
7671,True,-1,5,1,1,13,5,8,2,1,4,0,0,2,0,0,7,1
7672,False,0,0,0,0,15,9,6,0,0,9,0,0,0,0,0,6,0
7673,True,-2,-1,2,2,11,9,4,2,1,7,1,0,2,0,1,2,1
7674,False,0,0,0,0,15,6,6,3,0,6,0,0,3,0,0,6,0
7675,False,0,0,0,0,15,8,5,2,0,8,0,0,2,0,0,5,0
7676,True,-3,-4,4,1,10,8,7,0,1,6,1,0,0,0,0,4,3
